,Date,User,Tweet
3250,2022-07-20 14:19:28+00:00,manoj19870,"NCERT Class 11 Physics Chapter 2 (Units and Measurement) Hand Written Notes Topics-Wise

https://t.co/yYbdRxqLpp

#ncert #ncertnotes #ncertbiology #ncertstudycourse #ncertsolutions #ncertbooks #class #ClassNotes #physics #physicswallah #physicsclass"
3251,2022-07-20 11:34:36+00:00,ShridharNirala,"@physics__wallah Important message for every neet Aspirants....#NEETUG22 #NEETUG 
#NEET #PhysicsWallah 
#alakhsir 🙏🙏🙏🙏 https://t.co/fjFiEVmebV"
3252,2022-07-20 11:30:13+00:00,physics__wallah,"Look out for our post tomorrow 🤩

Kyuki bachche kahe aur hum na kare, aaisa toh nahi ho sakta 🥰

Stay tuned!

#physicswallah #alakhsir #jee #neet #surprisealert https://t.co/HiJtHsmhdE"
3253,2022-07-20 10:29:18+00:00,suneo0017,"#PhysicsWallah 
Whenever Alakh Pandey says 
Hello Bacchon.. 
Me https://t.co/oA6iJv99De"
3254,2022-07-20 07:41:11+00:00,NewsTube16,Farmer # aiims #public #physicswallah #oneta # mbbs # jeemains # farmer # bts #tfl #explore #public https://t.co/oUrs4X1Xph
3255,2022-07-20 06:32:22+00:00,suneo0017,"My YouTube Ads 
#PhysicsWallah 
#NEET https://t.co/s7HTlVUhDi"
3256,2022-07-20 05:58:04+00:00,AayushR80086432,"Jo mohabbat samjhe sabse bada gadha hai....#pw #kota #PhysicsWallah #shantanusir #kotamemories #shayri    

#heatwave #ONEPIECE1054 #Thunderstorm #lesserafind https://t.co/S6Vq5MV8YI"
3257,2022-07-20 05:09:05+00:00,UKSearch1,Farmer # aiims #public #physicswallah #oneta # mbbs # jeemains # farmer # bts #tfl #explore #public https://t.co/eYxpBr9W6n
3258,2022-07-20 04:40:49+00:00,Himanshux_06,Dear #PhysicsWallah @PhysicswallahAP https://t.co/rWHTNldqrz
3259,2022-07-19 17:09:40+00:00,wajidaslamkhan,"Apne woh nahi hote jo har tasveer mei sath hote hai.

Apne Wo Hote Hain Jo, Har Takleef mei Sath Hote Hain.

#PhysicsWallah"
3260,2022-07-19 16:54:36+00:00,Thunder_Owl,"@lucengame I still consider total removal of PhysX / Apex in #UE5 very bad move. For one, Chaos is not ready. But, most important, broken continuity of projects. Creators are forced to remake destructions, or, hack Apex back to #UE5 (yes, people do that).
#UnrealEngine #PhysicsWallah"
3261,2022-07-19 15:21:12+00:00,khan0km,"@physics__wallah @PhysicswallahAP 
Kya ye Alakh sir ka official channel hai ya Fake hai? #PhysicsWallah 👇👇 https://t.co/nkAmByytVL"
3262,2022-07-19 13:56:59+00:00,physics__wallah,"#KaroJeetKiTaiyari
Right Preparation Karke Milegi Kaamyaabi 
With YAKEEN 2.0 Batch

Batch Starts On 25th July

Save EXTRA!!
At just ₹4200/-

Jaldi Batch Join Karo: https://t.co/DXw2S3V6WZ

#physicswallah #pw #neet #jee #nda #alakhpandey #alakhsir https://t.co/959eS4LRwv"
3263,2022-07-19 12:20:08+00:00,PoorabPorwal,Ye Kya Krliya Tum Logo Ne || Alakh Pandey || #physicswallah  #shorts #al... https://t.co/RHSgapY67h via @YouTube
3264,2022-07-19 12:01:07+00:00,TamilYourstory,"யூடியூப் சேனலாக தொடங்கி இந்தியாவின் 101-வது யூனிகார்ன் ஆன Physics Wallah-வின் வெற்றுக்கதை!

#physicswallah #unicorncompany #businessnews #unicornstartup #youtuberlife 

https://t.co/Wuq9YIBn71"
3265,2022-07-19 07:54:07+00:00,Anshukumar2003,"#Loveyousir 
#physicswallah
#alakhpanday 
#alakhsir
@PhysicswallahAP 
@physics__wallah https://t.co/kPD987vHY5"
3266,2022-07-19 05:29:05+00:00,dellyranksindia,"How Indian tutors are making millions off anxiety #alakhpandey #AllenCareerInstitute #anxiety #competitiveexams #Edtech #kota #OnlineEducation #parabolic #physicswallah #testprepapps #Unacademy https://t.co/fobA58aYcl
https://t.co/RaXNBVBBEQ"
3267,2022-07-19 04:56:13+00:00,sharusalauddin,"All it starts with Great Admiration... 
Alakh Pandey &amp; Apala Mishra #red_passport #PhysicsWallah https://t.co/rZ9cPTEAWR"
3268,2022-07-19 02:38:11+00:00,manoj19870,"Average Speed and Average Velocity 

https://t.co/jidjXIPXc0

#CBSEResult #CBSE #CBSEgiveBestOfEitherTerms #cbseresult2022 #class11 #Physics #PhysicsWallah #physicsnotes #physicsnote #classnote"
3269,2022-07-18 18:30:16+00:00,YTIndiaTrends,"15. NEET 2022 Paper Discussion || Physics Wallah || NEET 2022 Answer Key
https://t.co/Sf0olQ87Ba

#physicswallah #competitionwallah #physicswallahneet #class11neet #competitionwallahneet #neet #neet2022 #neetpreparation #neetexam #neettestseries #neettestseriespw #pwtestseries"
3270,2022-07-18 15:27:46+00:00,physics__wallah,"In this video, you will find a brief introduction to transition elements.

Stay tuned for more such content. 

#physicswallah https://t.co/OCGB3hHsJp"
3271,2022-07-18 14:36:51+00:00,divyanshu8903,"@physics__wallah Absolutely , Especially when it is Rajwant Sir's Class😂
I am really missing  those classes.

#PhysicsWallah #alakhpandey #pw"
3272,2022-07-18 14:04:32+00:00,physics__wallah,"You know it's a PW lecture when you don't get sleepy for a single second 🤓

#PhysicsWallah"
3273,2022-07-18 14:00:06+00:00,debibrat,"Selling my Lakshay NEET 2023 ID ... Interested people.. DM me..
#PhysicsWallah #PW #NEETUG2022 #NEET #NEET2023"
3274,2022-07-18 12:53:46+00:00,DrNehil,"Kepler law of planatery motion सब भौतिक विज्ञान पढ़ने वाले बच्चे इस नियम को जानते है, पर हमारे यहा कई हज़ारों सालो से नव ग्रह के बारे मैं पढ़ाया जाता है, शायद kepler की अम्मा भारत आयी होगी ज्ञान लेने अपने घर गयी तब kepler हो गया 🤣🤣🤣 #kepler #Physics #PhysicsWallah https://t.co/GxMP57PVee"
3275,2022-07-18 11:08:18+00:00,TamilYourstory,"வெப் சீரிஸ் தொடராக யூடியூப்-யூனிகார்ன் நிறுவனம் Physics Wallah அலக் பாண்டேவின் கதை!@PhysicswallahAP

#physicswallah #webseries #unicorncompany #OTTWebseries #OTT 

https://t.co/QEQvegK1TR"
3276,2022-07-18 10:48:37+00:00,ACHAKRAVARTY5,@PhysicswallahAP Respected sir I'm facing some technical issue on my Pw app jiske liye maine mail kiya tha pw pe ajj ko 3 din hogaye hai...lekin koi vi response nahi aa raha hai. Please help  ! #PHYSICSWALLAH
3277,2022-07-18 08:11:32+00:00,Anuragy0507,"Everyone talking about @PhysicswallahAP but why no one is talking about Prateek Maheshwari?

I think we should appreciate  techie of the startups also ,one of the most important pillars 
#PhysicsWallah #alakhpanday #prateekmaheshwari #unicorn #startupindia"
3278,2022-07-18 06:11:21+00:00,akhilsharma_07,"The craze of #PhysicsWallah is on another level in UP &amp; Bihar among #JEE #NEET students. A real revolution.
Weldone sir @PhysicswallahAP"
3279,2022-07-18 04:30:00+00:00,YourStory_Hindi,"#PhysicsWallah के फाउंडर अलख पांडेय की ये 4 बातें बताती हैं, क्यों स्टूडेंट्स उन्हें इतना पसंद करते हैं.
@PhysicswallahAP @SharmaShradha @YourStoryCo 
 #edtech https://t.co/XFBmId1O3B"
3280,2022-07-18 03:16:32+00:00,NiteshAcademy,#physicswallah vs #esaral | aap kise support karte h https://t.co/mQKOlooUcG
3281,2022-07-18 00:14:23+00:00,BubblyAstronut,"#physics #PhysicsWallah
#Feynman 

https://t.co/3rjbwo5Pxi"
3282,2022-07-18 00:01:48+00:00,jasonclarkeltd,Steam Engine Demonstration Model For Projection by Max Kohl AG Chemnitz https://t.co/w1ffTHcH3e #antiques #PhysicsWallah #physics #scientific #science #scienceisimportant #steamengine #maxkohl #chemnitz #steam #germany #demonstration
3283,2022-07-17 18:40:23+00:00,Jumbishcreation,"Believe in yourself, everything will be fine.
.
.
#NEETUG2022 #NEETUG22 #NEETUG #Medical #doctor #allenkota #Unacademy #Medical #bYJUs #PhysicsWallah https://t.co/fAw4joAmwc"
3284,2022-07-17 14:59:53+00:00,Alok2627,"#PhysicsWallah @physics__wallah @physics__wallah @AlakhWallah_ @PhysicswallahAP 
Sir in how many days doubt disscusion on Video call will be started in prayaas batch? 
Please inform us"
3285,2022-07-17 11:30:45+00:00,pateljisiwan,"We student of online batches we also want welcome kit kindly provide us we love ❤ PW and want to see in our daily life like T-shirt,Jacket,Water Bottle, Mask, key ring,I card,etc also. It's my request to you @PhysicswallahAP please provide us. 🙏🙏🙏#PhysicsWallah #alakhpanday"
3286,2022-07-17 09:59:53+00:00,curious_noddy,"We all need a PhysicsWallah in the field of college too. Agreed?

#PhysicsWallah"
3287,2022-07-17 07:53:10+00:00,Knowledgexspeed,"How PW become unicorn || how PW beat big ed-tech gaint company || knowledgex! 
Link: https://t.co/ZfSe5YgBcs
Click now to now How? 🤔
#PhysicsWallah #alakhpandey #knowledgex #trending #PW #ViralVideo https://t.co/rJo3qGqjWo"
3288,2022-07-17 05:33:25+00:00,DHEERAJ01780099,"@klassy_bk_ @PhysicswallahAP #physicswallah
Everywhere wallah"
3289,2022-07-17 05:10:58+00:00,kabristaan0,"Going to exam centre.
#NEETUG2022
#NEETUG 
#PhysicsWallah 
@PhysicswallahAP https://t.co/WD7aZ2yAAm"
3290,2022-07-17 04:59:53+00:00,AayushR80086432,Amazing shayri by shantanu sir (pw kota)🔥🔥...#T20Blast #OsunDecides #JENNIE #pw #pwkota #PhysicsWallah https://t.co/ikmkhF4IRb
3291,2022-07-17 04:30:00+00:00,YourStory_Hindi,"स्टूडेंट्स के रॉबिनहुड कहलाने वाले अलख पांडेय इलाहबाद से आते हैं. बचपन से आर्थिक तंगी देखने के बाद अलख का एडटेक प्लेटफॉर्म फिजिक्सवाला आज 8000 करोड़ रुपये की कंपनी है जो अब ऑफलाइन सेंटर्स खोलने पर काम कर रही है.
@PhysicswallahAP @SharmaShradha @YourStoryCo 
#PhysicsWallah #edtech https://t.co/hy1jPRQblx"
3292,2022-07-16 21:17:05+00:00,Jumbishcreation,"All the best to all Neet Aspirants!!
.
.
.
From Jumbish Family🎨🎨
#NEETUG22 #NEET #NEETPG #NEETUG #Doctor #Medical #ALLEN #PhysicsWallah #akash #Unacademy https://t.co/XUU7XX628z"
3293,2022-07-16 16:40:54+00:00,SunilKu58176719,"Wish you a good luck all the neet 2022 aspirants..
Just give your 100%  tomorrow....
#NEETUG2022 #Unacademy #PhysicsWallah #aakash"
3294,2022-07-16 13:52:30+00:00,doNI8NIdo,#eSaral and  #PhysicsWallah 😝😝
3295,2022-07-16 10:14:19+00:00,drAmanyadav706,"Alakh sir ka motivation video dekh lo confidence aa jayegi #NEETUG22 #pw #PhysicsWallah

https://t.co/50FaYhU11n"
3296,2022-07-16 06:40:39+00:00,SingleSaikot,"Very disappointed to know that, there is no #Bengali Help line member in #PW #PhysicsWallah @PhysicswallahAP but they have Branches in #Kolkata #Bengal !! 

Have some enquiry but no one to answer in #Bengali !"
3297,2022-07-16 05:21:30+00:00,motivational264,"💯Alakh Pandey sir -""Taking a drop year is right or wrong??"" #upsc #motivation #Inspiration #alakhpanday sir #PhysicsWallah #jee #neet https://t.co/ccRr1YMhU6"
3298,2022-07-16 04:38:20+00:00,YourStory_Hindi,"सफलता की ऊंचाइयों पर खड़े अलख पांडेय अपने स्टूडेंट्स के लिए किसी हीरो से कम नहीं हैं. लेकिन हीरो भी इंसान होते हैं. @PhysicswallahAP ने बताया अपनी गलतियों, अपने डर के बारे में. पढ़ें:
@SharmaShradha @YourStoryCo 
#PhysicsWallah #AlakhPandey #EdtechUnicorn 
https://t.co/KcM8iSmShk"
3299,2022-07-16 04:11:08+00:00,dhruvbansal2004,"#JEEStudentsWantJustice
#JEEStudentsWantJustice
#JEEMains2022ExtraAttempt 
#PhysicsWallah 
#alakhpanday https://t.co/RVMvomgxYC"
3300,2022-07-16 04:06:09+00:00,drtanmoydey07,"Dear NEET UG Students, 
Kindly go through this video for complete advisory of Exam.

This video include ""Important Instruction, Specific Instruction &amp; Exam Pattern Change"" given by NTA.

https://t.co/ud0GhV8Iih

#NEETUG22 #NEETUG #NEET #neetug2022 #PhysicsWallah"
3301,2022-07-16 03:45:12+00:00,RudhraAryan,"@lakshyarj898 @PhysicswallahAP @PSijairya #PhysicsWallah 
Please support us sir"
3302,2022-07-16 03:36:07+00:00,manoj19870,"Point Object, Position, Path Length and Displacement 

https://t.co/nh2E8pfgrY 

#CBSE #physics #PhysicsWallah #physicsnotes #notes #physicsnotes #physicsclass #class11 #class11physics #physicsclassnotes"
3303,2022-07-15 17:46:04+00:00,drAmanyadav706,"Subscribe for pwians love support guys power of alakh sir @physicswallah1 @PhysicsWorld
@PhysicswallahAP #PhysicsWallah
#NEETUG2022 #neetug2022postpone https://t.co/DeONVYNjx8"
3304,2022-07-15 15:53:21+00:00,divyanshu8903,"Really very true Sir😂😂
https://t.co/ntaQjBvnaZ

#PhysicsWallah #alakhpanday"
3305,2022-07-15 15:33:16+00:00,itz_trending,"#CUET #NEETUG #education 
#pw #physicswallah  

Ab @PhysicswallahAP sir star ban gye hai.. Jb inko hamara support chahiye tha tb le liya.. Ab yeh sarkaar #BJP ke sath apni company banayenge student ki help nhi karenge.. Rendo ap bhi sold out ho gye.. Koi support nhi aarha apka https://t.co/cynqCrWGhp"
3306,2022-07-15 15:31:30+00:00,itz_trending,"#CUET #NEETUG #education 
#pw #physicswallah  

Ab @PhysicswallahAP sir star ban gye hai.. Jb inko hamara support chahiye tha tb le liya.. Ab yeh sarkaar #BJP ke sath apni company banayenge student ki help nhi karenge.. Rendo ap bhi sold out ho gye.. Koi support nhi aarha apka https://t.co/urG4tEAy6I"
3307,2022-07-15 14:32:23+00:00,DevrajV91060305,"I am jee 2022 aspirant and faced many problems in 1st session because centre that was alloted to me was not in any of 4 prefrences . Also i cannot able to check answer key .but now we and 
@NTA
 need little more time in 2nd session.
#PhysicsWallah 
#JEEStudentsWantJustice"
3308,2022-07-15 14:21:13+00:00,Harshit63350786,"I am jee 2022 aspirant and faced many problems in 1st session because centre that was alloted to me was not in any of 4 prefrences . Also i cannot able to check answer key .but now we and @NTA need little more time in 2nd session.
#PhysicsWallah 
 #jeestudentswantjustice"
3309,2022-07-15 13:56:14+00:00,sadabharatiya,"#PhysicsWallah if you don't speak up now! You will lose your right to ever say your slogan again! “Physics Wallah is by you, for you and with you!” All major institutions are speaking on this! Hear the plea @EduMinOfIndia @DG_NTA
#JEEStudentsWantJustice #NEETUG2022 #CUET2022"
3310,2022-07-15 13:17:19+00:00,AdityaRajJiCha1,"In first Attempt there were many technical issues with my computer. In 20 Days nothing can't be fixed, so please postpone the term 2 JEE MAINS.
#JEEStudentsWantJustice 
#PhysicsWallah 
@PhysicswallahAP 
@DG_NTA"
3311,2022-07-15 09:37:50+00:00,Amitkumar6711,"Thanks #physicswallahalakhpandey YouTube channel crossed 1k subs! #1kcreator https://t.co/rHgKEveNIW
#PhysicsWallah
#youtubeindia"
3312,2022-07-15 09:06:16+00:00,kumarmanish9,"Alakh Pandey is literally creating “alakh” in Ed-tech industry. 
He set up his #PhysicsWallah Youtube channel in 2016 and rest they say is history.

He recently rejected a Rs 75 Cr job to focus on his vision of making quality education accessible to everyone.
He teaches from ❤️. https://t.co/RmvPthGnym"
3313,2022-07-15 08:14:04+00:00,physics__wallah,"Jab mission hai jabardast, toh tayari bhi honi chaiye jabardast.⚡

PW ke study material ke sath karo apni tayari ko full-proof. 😎

Get the modules 📚 : https://t.co/6TuRl1yv1k

#physicswallah #Alakhsir #alakhpandey #pwstudymaterial #pw #jee #neet https://t.co/mgbknwasv7"
3314,2022-07-15 06:32:28+00:00,BorahBodon,"OMG 🤧🤧🥺....#PhysicsWallah -#alakhpandey sir in #TMKOC
https://t.co/D3RqRDqKdc"
3315,2022-07-15 04:23:11+00:00,techygeeeky,"New hero in the society! Alakh Pandey 

#physicswallah https://t.co/t4jzaYkJy6"
3316,2022-07-15 02:29:20+00:00,yadav_shivangii,"That’s why #PhysicsWallah is not just an institute, it’s an emotion. 🥹🫶🏻

@physics__wallah @PhysicswallahAP 

#NEETUG2022 #JEEMains2022 #NEET #JEE"
3317,2022-07-14 19:46:44+00:00,adibatahirr,"Apna haar mein tum jitna neeche giroge 
Apni jeet mein tum utna hi upar uthoge !

-Alakh Panday #PhysicsWallah #alakhpanday"
3318,2022-07-14 19:35:09+00:00,adibatahirr,"Bhul jaa apne beete huye kal ko 
tu khud par vishwas kar 
Tera aane wala kal khud ba khud badlega 
tu bas mehnat kar apne aaj par ! 

- Alakh Pandey #PhysicsWallah"
3319,2022-07-14 19:30:45+00:00,___Remarkable__,"#pw #physicswallah #alakhpanday
#JEEMains #JEEMains2022result https://t.co/KEwr3R5sig"
3320,2022-07-14 16:40:48+00:00,PradhanPuchu,"@physics__wallah Kuch nhi padha sir 🥲...sab kuch bhul chuka hun!!! Firse drop lene ki soch raha hun...
#depressed 
#PhysicsWallah"
3321,2022-07-14 15:46:39+00:00,KalyaniRudresh,"Can you believe Aalakh Pandey, founder of #PhysicsWallah is just 12th passed student!!

#startups 
#disruption 
#edutech"
3322,2022-07-14 11:19:49+00:00,NewsBytesApp,"A celebrated name in the expansive landscape of Indian edtech, #PhysicsWallah's story is set to be translated into a web series soon. The six-episode series and will chronicle the journey of Physics Wallah's titular founder Alakh Pandey. Here's more.
https://t.co/UmKMTxfhGL"
3323,2022-07-14 06:16:27+00:00,Anandmani9453,Voice of students physics wala #PhysicsWallah https://t.co/B7T6Us2FRg
3324,2022-07-14 05:31:32+00:00,MdNawaz15942,"@physics__wallah Just awesome sir 😊 
#physicswallah"
3325,2022-07-13 17:27:21+00:00,its_mubassir_,"Kolkata has seen the @PhysicswallahAP revolution truly
The streets have replaced Pathfinder/Aakash t-shirts with PW ones 🔥
#PhysicsWallah"
3326,2022-07-13 17:17:02+00:00,Kishore26412424,"Seriously I don't even think students would pass board exams and entrance exams if it wasn't for Alakh Pandey. 

P. S. vectors still sucks💀💀

#PhysicsWallah #JEEMains #IITJEE"
3327,2022-07-13 17:00:31+00:00,ShridharNirala,"@physics__wallah ❤️❤️❤️ 
#PhysicsWallah #alakhpandey
https://t.co/5imlGmES19"
3328,2022-07-13 11:01:02+00:00,DiannaMBiz,"Finance or Female?? Answered by Alakh sir||PW teachers||physics Wallah||#alakhpandey #physicswallah  #PersonalFinanceForWomen #PersonalFinance #FinanceForWomen #MoneyTipsForWomen [Video]

https://t.co/xw44gNCqAs"
3329,2022-07-13 10:03:51+00:00,physics__wallah,"Why do we need electricity transformers? Find out here. 

Share with your friends to let them know!

#physicswallah #jee #neet #science #electricity #funfacts https://t.co/CtamczLMSs"
3330,2022-07-13 08:36:41+00:00,Royisback7,"@theprasannata @PhysicswallahAP @YourStoryCo An interesting read @theprasannata
It surely will be a cool biopic to watch on big  screen..#PhysicsWallah"
3331,2022-07-13 07:32:05+00:00,neetcasm,"⚡ATTENTION NEET ASPIRANTS⚡
The most loved #EdTech Platform of #India @PhysicswallahAP #Physicswallah #unicorn has announced #FreeNEETMockTest Series on 14, 15 &amp; 16 July 2022. 

#AlakhSir Video : https://t.co/bl6sdpmEv4"
3332,2022-07-13 06:57:37+00:00,Vipinkumar2149,#alakhsirintmkoc #physicswallah One day a biopic film will definitely be made on our beloved Alakh sir and will break the record of all films❤️🎉🔥 @physics__wallah @PhysicswallahAP https://t.co/Cti5X94mhi
3333,2022-07-13 06:51:31+00:00,baniye_ka_londa,Dear physics walah. My name is Anupam Gupta. My sister name is Neha Gupta. Recently joined ur company. She is missing from more than 24 hrs. We are not getting any clue. Kindly help us. Her joining letter nd snap is attached. #PhysicsWallah @PhysicswallahAP https://t.co/4jFX2vbKYE
3334,2022-07-13 06:35:02+00:00,Vipinkumar2149,@PhysicswallahAP #alakhsirintmkoc #PhysicsWallah @physics__wallah ❤️❤️🎉🎉🎉🔥🔥 https://t.co/Eu2siQw95O
3335,2022-07-13 04:57:53+00:00,Rushabh18Shah,"I remember him teaching on a broken white board in 2019
And now India's 101th unicorn.
Idk why ,but I am feeling proud. 
@PhysicswallahAP 
#alakhpanday 
#PhysicsWallah"
3336,2022-07-13 04:18:43+00:00,Shubham28464996,"विद्यालय है मंदिर मेरा, गुरु मेरे भगवान् हैं, 
हमारे हृदय में नित उनके लिए सम्मान है, 
नई राह दिखा कर हमको, सभी संशय मिटाता है, 
ज्ञान के सागर से भरा, बस वही गुरु कहलाता है।
🙏🙏
#GuruPurnima2022  #PhysicsWallah"
3337,2022-07-13 04:00:24+00:00,DsSrihari,"#PhysicsWallah I wish you a happy guru Purnima physics wala team and specially to my favourite MR sir i love your lectureing style flow of a lecture
God bless you to stay healthy ,teach more students like me 🙏🙏🙏🙏 100% love from my side ♥️♥️♥️ https://t.co/Nvbj6j1Nzv"
3338,2022-07-13 03:30:08+00:00,YourStoryCo,"#PhysicsWallah has caught the attention of About Films, a Mumbai-based production house, which will make a six-episode web series on the #startup and its founder-CEO Alakh Pandey’s journey.

@physicswallah1 @PhysicswallahAP 

https://t.co/CcewL21ZDe"
3339,2022-07-12 19:27:48+00:00,AdenRana_U,"Alakh panday sir is the elon musk for India now. 
#alakhpandey #PhysicsWallah"
3340,2022-07-12 17:35:47+00:00,venkyach,"#SharkTank is for kids! Legends pitch on @TMKOC_NTF to acquire customers! #physicswallah 🤦🏻‍♂️🤦🏻‍♂️ such idiotic execution by the makes of the program. Yahi karna tha toh, 4 episodes kyu barbaad kiye?"
3341,2022-07-12 17:35:42+00:00,Kaushal63267625,"A very very very true line by #physicswallah originally said by steve jobs that .. whatever you are doing right now, you are making dots . In future you will use these dots to build a line . Everything is connected. So just be whatever you are."
3342,2022-07-12 17:11:34+00:00,theRW_wallah,"#Alakhsir in #TMKOC is a big success story. 
It needs to be celebrated.

Jai ho.... @physics__wallah @PhysicsWallahAP 

#TarakMehtaKaOoltahChashma #alakhpandey #PhysicsWallah"
3343,2022-07-12 15:26:07+00:00,Yashusingh263,"https://t.co/mw1SY6sVly Alakh sir interview with Sandeep Maheshwari is no 1 on trending ....lot of love to physics wallah .....Emotions
#physicswallah"
3344,2022-07-12 15:06:53+00:00,jatinparmar19,"@PhysicswallahAP Alakh Pandey.
Acting 🔥🔥
#Physicswallah 
#TMKOC https://t.co/nk92Gypqh4"
3345,2022-07-12 14:16:24+00:00,_Nikhilkumar25,#AlakhPandey #Alakhsir #PhysicsWallah #TMKOC #marketing
3346,2022-07-12 14:04:56+00:00,physics__wallah,"Describe your JEE exam preparation journey with a song
🎶🎶🎶

#PhysicsWallah #JEEMain2022 #JEEMains #JEEMains2022result #jeeprep #AlakhPandey #Alakhsir"
3347,2022-07-12 13:47:20+00:00,SauravRahulkar,"Trending on no. 1 on Youtube 🖤
PW is not an institute...it is an emotion..❤️.  
#AlakhPandey #PW #PhysicsWallah https://t.co/IoYKDogCfa"
3348,2022-07-12 10:28:03+00:00,unanonymous1234,"Trending No. 1 in India🇮🇳
Power of PWians😀
#PhysicsWallah 
#sandeepmaheshwari https://t.co/CbuqQ64H2m"
3349,2022-07-12 09:21:04+00:00,physics__wallah,"Time for revision 

#NEET2022 #NEET2023 #PhysicsWallah https://t.co/91PB65lgSU"
3350,2022-07-12 09:16:06+00:00,rajeshsawhney,"There is so much negative news coming from the top two EdTechs in India recently.

An Edtech Unicorn that’s discussed less but is doing it the right way is @PhysicswallahAP 

“This company has been profitable since inception with positive cash flows and reserves,”

#PhysicsWallah"
3351,2022-07-12 07:19:26+00:00,shawshank1122,"my fav teacher in my fav show🥹🤌
from studying w him to seeing him in the show,it’s too overwhelming.
#PhysicsWallah achieving one milestone after another https://t.co/XKcS1590L6"
3352,2022-07-12 07:07:21+00:00,iamkvaibhav,"Very glad to see you sir @AlakhWallah_ @PhysicswallahAP in #TMKOC episode. 
It is proud moment for your student and all teachers of india. 
Salute to you and every fair  teacher. 
Thank you @TMKOC_NTF for welcoming one of the greatest teacher in the world.#PhysicsWallah"
3353,2022-07-12 04:50:25+00:00,SauravPathak4u,"@ankitapat9113 @PhysicswallahAP Eye soothing moment for all of us🤩
#pwkota #PhysicsWallah #tmkoc @PhysicswallahAP"
3354,2022-07-12 04:44:33+00:00,ankit3arya,"Founder Of PhysicsWallah, Alakh Pandey In Tarak Mehta Ka Ooltah Chashma 🔥. @PhysicswallahAP @AlakhWallah
#Alakhsir #PhysicsWallah #TMKOC https://t.co/UY6GOsPir0 https://t.co/cv4pddnxWH"
3355,2022-07-12 04:00:58+00:00,AdarshSingh93,"Wow...Unpredictable job, your buzz in the internet World is enhancing day by day. #AlakhPandey #PhysicsWallah 
#तारक_मेहता_का_उल्टा_चश्मा_पर_अलख_पांडेय
@PhysicswallahAP @physics__wallah"
3356,2022-07-12 03:51:28+00:00,rahuly_11,"Great to See, 
Alakh Sir In Taarak Mehta ka ooltah chashma .#PhysicsWallah https://t.co/J61T1I4u7w"
3357,2022-07-12 03:32:58+00:00,Gauraigaunekar,"A lakh logon ka inspiration, Sir Alakh Pandey.
This has become one of my favourite interviews on @sandeepma1980 sir's channel.
#sandeepmaheshwari #PhysicsWallah #Alakhpandey. https://t.co/PdReWNcHUO"
3358,2022-07-12 02:24:46+00:00,anjaligoyal214,"@PhysicswallahAP 
So proud to see our ❤️Alakh Sir on TV. Usually I don't watch tv serials ,my cousin from another city called me and said dekh kon aaya hai TMKOC mein🤩 #PhysicsWallah https://t.co/YRzRd2BPhS"
3359,2022-07-12 01:50:57+00:00,photofreak_guy,"@PhysicswallahAP he's on TMKOC 😍! What a journey 🔥
#PhysicsWallah #TMKOC #TaarakMehtakaooltahChashmah #alakhpandey"
3360,2022-07-12 00:55:20+00:00,Avinash2458,@boldyentham @PhysicswallahAP #physicswallah❤️
3361,2022-07-12 00:51:47+00:00,kakaart12,"Here is some ALPHA...

1/137

#PhysicsWallah"
3362,2022-07-11 23:57:45+00:00,essay_help21,"Kindly hire us and score As
#Exams
#Proposals 
#Engineering
#Project
#Assignments 
#Marketing
#Book Review
#Discussions posts
#homework
#Maths
#Research paper
#100DaysOfCode
#Labreports
#Essay
#javascript
#Psychology
#Programming 
#PhysicsWallah 
WhatsApp +1 (845) 795-3556"
3363,2022-07-11 20:34:48+00:00,Aman_codeaddict,"It best Video Ever. I Want to meet sir Once in my life 😍. Don't Know how but I will surely do it... He is the living god. The Once, whose voice inspires me a lot. 

The Best Golden Words 
""Helloo Bachooo.....""❤️

#PhysicsWallah #sandeepmaheshwari 

https://t.co/eobDRfNe9D"
3364,2022-07-11 19:54:39+00:00,KDoordarshan,👍 on @YouTube: Hello bacchon😍😍~Alakh sir || Goosebumps 🔥 #physicswallah https://t.co/7ZcjPyZEKP
3365,2022-07-11 19:51:20+00:00,KDoordarshan,Liked on YouTube: Hello bacchon😍😍~Alakh sir || Goosebumps 🔥 #physicswallah https://t.co/7ZcjPyZEKP
3366,2022-07-11 18:47:49+00:00,JainishRathod7,@BYJUS just posted an average promotional ad on @TMKOC_NTF but Alakh Pandey sir shows the emotions. That's a teacher we need. #PhysicsWallah #alakhpandey
3367,2022-07-11 18:36:34+00:00,MRGAMER72619755,Alakh sir ji Ek hi dil hai kitni baar jitoge 💗💗💗💗💗💗😊😊😊😊😊🔥🔥🔥🔥🔥🔥 #PhysicsWallah  @physics__wallah
3368,2022-07-11 18:04:06+00:00,NikhilS2710,"@PhysicswallahAP  @PhysicsWalIah @PhysicswallahA 
@alakhpandey70 
Alakh sir in Taarak mehta ka ooltah chashmah.... 
#PhysicsWallah https://t.co/lAtXlN5ufY"
3369,2022-07-11 17:54:38+00:00,SauravPathak4u,"@PhysicswallahAP sir on #tmkoc 
Salute you alakh Pandey sir
#pwintmkkoc
#PhysicsWallah https://t.co/A0C0AJGXLB"
